,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,city,latitude,longitude,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky
3196,2022-11-18,51.0,25.179,19.179,21.201918,28.265907,20.181532,22.898584,0,0,42913.117,36162.99,0.4,0.4,0.0,3.0,7.5685663,29.88,270.0,20.08,3.8000543,Buea,4.1527,9.241,20.599999999999998,13.616666666666667,300.875,10.762500000000001,0.03333333333333333,61.125,0.23375,3.75,1.1729166666666666,2.185416666666667
3197,2022-11-19,2.0,26.079,19.329,21.72275,28.515507,20.206997,23.21617,0,0,42904.88,35229.46,0.0,0.0,0.0,0.0,6.924738,32.760002,218.6599,20.23,3.8973587,Buea,4.1527,9.241,21.379166666666666,14.395833333333334,312.2916666666667,13.747916666666667,0.075,57.333333333333336,0.27999999999999997,2.875,1.0583333333333333,2.13125
3198,2022-11-20,51.0,25.179,18.879,21.204002,28.620583,19.915195,23.307068,0,0,42896.793,37927.023,0.1,0.1,0.0,1.0,7.386582,32.760002,179.1575,19.98,3.7266157,Buea,4.1527,9.241,22.6125,15.108333333333334,327.2083333333333,15.570833333333333,0.07291666666666667,54.375,0.29791666666666666,3.5416666666666665,1.075,2.0416666666666665
3199,2022-11-21,51.0,25.729,18.679,21.189419,28.802147,18.690504,22.621414,0,0,42888.87,39151.152,0.1,0.1,0.0,1.0,7.8625183,31.68,226.39708,21.84,4.1245084,Buea,4.1527,9.241,17.783333333333335,11.708333333333334,271.8333333333333,8.4375,0.03333333333333333,56.541666666666664,0.24916666666666668,3.0416666666666665,0.96875,2.1729166666666666
3200,2022-11-22,1.0,26.429,18.829,21.935251,28.809639,19.39954,22.862757,0,0,42881.113,39482.695,0.0,0.0,0.0,0.0,7.5685663,34.56,350.78897,22.4,4.3836203,Buea,4.1527,9.241,22.241666666666664,14.670833333333334,301.625,11.308333333333332,0.02291666666666667,53.416666666666664,0.26625,3.5833333333333335,0.9249999999999999,2.0625
3201,2022-11-23,51.0,26.479,19.129,22.018583,28.7919,19.293987,22.907568,0,0,42873.54,39178.53,0.1,0.1,0.0,1.0,7.69592,33.839996,351.0695,21.11,4.2279396,Buea,4.1527,9.241,24.795833333333334,16.358333333333334,357.2916666666667,16.179166666666667,0.0375,52.708333333333336,0.26375,4.625,1.3520833333333335,2.0375
3202,2022-11-24,3.0,25.879,18.729,21.593584,28.05338,19.386663,23.093039,0,0,42866.156,33363.973,0.0,0.0,0.0,0.0,8.64,30.239998,198.43507,20.31,3.9216907,Buea,4.1527,9.241,26.675,17.5875,353.125,14.272916666666667,0.04791666666666667,55.458333333333336,0.3095833333333333,5.041666666666667,1.23125,2.03125
3203,2022-11-25,51.0,25.829,18.679,21.370668,29.047718,19.370592,23.2578,0,0,42858.97,38795.01,0.1,0.1,0.0,1.0,7.928178,35.64,166.50429,21.14,4.0201654,Buea,4.1527,9.241,26.666666666666668,17.441666666666666,308.8333333333333,7.335416666666667,1.3062500000000001,60.375,0.42166666666666663,5.625,1.20625,2.0229166666666667
3204,2022-11-26,51.0,25.329,18.879,21.2665,28.75251,19.715866,23.134073,0,0,42851.996,38623.184,0.2,0.2,0.0,2.0,7.928178,38.16,204.81416,20.7,3.878505,Buea,4.1527,9.241,26.45,17.4375,296.5,2.7125,3.2375000000000003,69.5,0.37041666666666667,4.625,1.3604166666666666,1.9770833333333335
3205,2022-11-27,51.0,24.629,18.429,20.79775,28.38176,19.444286,22.694496,0,0,42845.24,36000.0,0.6,0.6,0.0,3.0,7.7043357,32.399998,247.89052,19.23,3.5921884,Buea,4.1527,9.241,22.433333333333334,14.604166666666666,292.0833333333333,2.6750000000000003,3.0520833333333335,65.0,0.3458333333333334,4.833333333333333,0.9312499999999999,1.9770833333333335
3206,2022-11-28,51.0,25.579,18.829,21.276915,29.017372,19.385782,23.027664,0,0,42838.71,38614.742,0.4,0.4,0.0,1.0,10.495713,37.079998,209.74478,21.05,3.9556427,Buea,4.1527,9.241,21.95,14.875,289.25,2.84375,2.7708333333333335,73.16666666666667,0.4191666666666667,3.5416666666666665,1.0833333333333333,1.9312500000000001
3207,2022-11-29,51.0,25.279001,19.029001,21.541502,28.529385,19.567608,22.999453,0,0,42832.426,30833.852,0.1,0.1,0.0,1.0,8.654986,32.039997,224.02899,16.19,3.2151785,Buea,4.1527,9.241,25.683333333333334,17.529166666666665,313.9583333333333,3.514583333333333,3.8520833333333333,66.125,0.42250000000000004,2.9583333333333335,0.9958333333333335,1.9083333333333332
3208,2022-11-30,51.0,25.879,19.029001,21.579,28.639889,20.066973,23.247559,0,0,42826.387,36854.797,0.2,0.2,0.0,1.0,10.30883,30.960001,246.50142,19.53,3.7739744,Buea,4.1527,9.241,28.270833333333332,19.304166666666667,329.8333333333333,8.820833333333333,1.9208333333333334,63.0,0.4141666666666666,3.0416666666666665,1.0708333333333333,1.9187500000000002
3209,2022-12-01,51.0,25.429,19.929,21.924833,27.705332,20.669006,23.333397,0,0,42820.61,33695.137,0.2,0.2,0.0,2.0,7.289444,30.239998,263.65988,17.82,3.5125768,Buea,4.1527,9.241,22.78333333333333,15.866666666666667,352.5,9.041666666666666,0.08333333333333333,66.33333333333333,0.44916666666666666,1.6666666666666667,1.325,1.9270833333333333
3210,2022-12-02,1.0,26.479,19.529001,22.156082,28.287647,20.656775,23.269379,0,0,42815.1,38861.727,0.0,0.0,0.0,0.0,6.193674,30.239998,202.751,20.21,3.9970505,Buea,4.1527,9.241,25.566666666666666,17.583333333333332,370.75,11.714583333333332,0.11875000000000001,59.791666666666664,0.51,2.1666666666666665,0.8875000000000001,1.8020833333333333
3211,2022-12-03,51.0,26.079,19.129,21.524834,28.99355,19.642809,23.291899,0,0,42809.87,38881.676,0.1,0.1,0.0,1.0,9.114471,33.12,181.84758,19.81,3.7492383,Buea,4.1527,9.241,19.258333333333333,13.025,320.4583333333333,7.985416666666667,0.07708333333333334,66.625,0.48833333333333334,1.4166666666666667,0.64375,1.8270833333333334
3212,2022-12-04,51.0,26.779001,18.829,22.135252,29.038338,19.99307,23.593561,0,0,42804.934,38999.504,0.2,0.2,0.0,2.0,8.427383,32.399998,266.18604,20.29,4.01413,Buea,4.1527,9.241,21.858333333333334,14.825000000000001,336.8333333333333,9.585416666666667,0.05416666666666667,61.458333333333336,0.4633333333333333,1.7083333333333333,0.9083333333333333,1.7729166666666665
3213,2022-12-05,51.0,25.229,19.379,21.591501,28.37621,20.711811,23.489449,0,0,42800.293,35092.926,0.1,0.1,0.0,1.0,10.028439,38.519997,202.58737,18.91,3.6135569,Buea,4.1527,9.241,26.804166666666664,18.183333333333334,392.125,17.791666666666668,0.05000000000000001,57.0,0.41083333333333333,2.5,1.0604166666666666,1.7979166666666666
3214,2022-12-06,2.0,25.729,19.179,21.541502,28.22268,20.240559,23.417444,0,0,42795.97,29102.7,0.0,0.0,0.0,0.0,8.049845,36.719997,191.11299,18.53,3.6201892,Buea,4.1527,9.241,20.004166666666666,13.483333333333334,372.3333333333333,16.472916666666666,0.043750000000000004,52.708333333333336,0.3416666666666666,1.5,0.49583333333333335,1.8854166666666667
3215,2022-12-07,2.0,25.679,19.229,21.9415,27.743101,19.819603,22.995882,0,0,42791.965,34948.836,0.0,0.0,0.0,0.0,7.072878,30.599998,257.3196,17.61,3.5868378,Buea,4.1527,9.241,18.783333333333335,11.987499999999999,326.2916666666667,11.24375,0.075,60.25,0.3233333333333333,4.458333333333333,0.85,1.9041666666666668
3216,2022-12-08,51.0,25.229,19.179,21.708168,28.07951,20.00286,23.098015,0,0,42788.28,36839.58,0.5,0.5,0.0,5.0,8.39657,31.319998,336.8014,18.41,3.675629,Buea,4.1527,9.241,26.179166666666664,17.258333333333333,388.0416666666667,13.939583333333333,0.18958333333333333,62.541666666666664,0.51875,5.25,1.2729166666666667,1.7416666666666665
3217,2022-12-09,1.0,27.479,19.229,22.656082,28.820053,19.842842,23.543158,0,0,42784.875,39011.84,0.0,0.0,0.0,0.0,8.4042845,36.0,355.9144,20.85,4.2615457,Buea,4.1527,9.241,27.270833333333332,18.5625,408.3333333333333,12.022916666666667,0.1125,69.83333333333333,0.4566666666666667,3.625,1.2604166666666667,1.8416666666666668
3218,2022-12-10,1.0,26.529001,19.529001,22.147753,28.201588,19.693281,23.271147,0,0,42781.74,39036.35,0.0,0.0,0.0,0.0,10.009036,37.8,205.50412,20.79,4.135199,Buea,4.1527,9.241,27.729166666666668,18.683333333333334,370.3333333333333,8.083333333333334,1.3166666666666667,77.5,0.48374999999999996,4.333333333333333,1.3270833333333332,1.7541666666666667
3219,2022-12-11,3.0,26.079,18.779001,21.612333,28.816479,19.898602,23.685076,0,0,42778.875,38305.65,0.0,0.0,0.0,0.0,8.654986,33.12,186.77553,20.52,3.933221,Buea,4.1527,9.241,32.483333333333334,21.445833333333336,333.3333333333333,2.783333333333333,3.09375,86.04166666666667,0.56375,6.666666666666667,0.7270833333333333,1.6500000000000001
3220,2022-12-12,53.0,25.529001,18.329,21.34775,27.633741,19.519367,23.314608,0,0,42776.28,39088.293,0.5,0.5,0.0,1.0,8.209263,31.319998,190.2511,19.41,3.6917183,Buea,4.1527,9.241,26.84583333333333,17.566666666666666,316.5,5.858333333333333,1.2750000000000001,82.91666666666667,0.47374999999999995,5.625,1.0145833333333332,1.7541666666666667
3221,2022-12-13,1.0,26.179,18.879,21.787336,28.100086,19.741129,23.291452,0,0,42773.97,39115.535,0.0,0.0,0.0,0.0,7.9036193,34.92,181.02304,20.57,4.0226226,Buea,4.1527,9.241,14.137500000000001,9.424999999999999,235.45833333333334,8.80625,0.18541666666666667,47.166666666666664,0.26666666666666666,2.0416666666666665,1.8854166666666667,2.2583333333333333
3222,2022-12-14,51.0,26.079,19.329,21.956085,28.10189,19.910572,23.071493,0,0,42771.93,39143.508,0.1,0.1,0.0,1.0,9.779817,34.56,199.24197,18.83,3.7488663,Buea,4.1527,9.241,0.8250000000000001,0.5791666666666667,61.916666666666664,0.0,0.43333333333333335,31.291666666666668,0.07291666666666667,0.0,2.066666666666667,2.09375
3223,2022-12-15,51.0,26.429,18.729,21.612335,28.34468,19.825743,22.937096,0,0,42770.17,38160.28,0.1,0.1,0.0,1.0,12.303366,36.719997,211.60747,19.81,3.9365664,Buea,4.1527,9.241,1.3125,0.9125000000000001,60.958333333333336,0.0,0.5166666666666667,31.666666666666668,0.050833333333333335,0.0,2.1374999999999997,2.1750000000000003
3224,2022-12-16,1.0,26.179,19.029001,21.706083,28.260643,19.457586,22.871927,0,0,42768.7,32324.498,0.0,0.0,0.0,0.0,7.7879906,31.319998,221.18578,18.84,3.759093,Buea,4.1527,9.241,22.895833333333332,15.275,349.4583333333333,14.152083333333332,0.11875000000000001,64.20833333333333,0.42041666666666666,2.9583333333333335,0.8604166666666666,1.8520833333333335
3225,2022-12-17,1.0,25.679,19.379,21.620667,28.207855,19.605484,23.140669,0,0,42767.508,39230.87,0.0,0.0,0.0,0.0,8.287822,36.0,206.333,19.34,3.752721,Buea,4.1527,9.241,24.441666666666666,16.2375,328.5,12.108333333333334,0.13333333333333333,67.04166666666667,0.4633333333333333,3.7083333333333335,1.0729166666666667,1.835416666666667
3226,2022-12-18,2.0,26.179,19.129,21.793585,27.949379,19.43958,22.793398,0,0,42766.6,38467.152,0.0,0.0,0.0,0.0,8.311245,37.079998,188.05432,20.89,4.079208,Buea,4.1527,9.241,31.47083333333333,20.333333333333332,356.6666666666667,9.733333333333333,0.16041666666666668,74.75,0.515,8.083333333333334,1.2750000000000001,1.7770833333333333
3227,2022-12-19,51.0,25.679,18.879,21.749834,28.419277,19.519733,23.498886,0,0,42765.99,39291.08,0.3,0.3,0.0,2.0,8.161764,33.12,196.33609,20.55,3.947351,Buea,4.1527,9.241,29.837500000000002,19.224999999999998,377.8333333333333,11.424999999999999,0.22083333333333333,74.04166666666667,0.41083333333333333,6.625,1.58125,1.8916666666666666
3228,2022-12-20,51.0,24.729,18.379,21.2165,27.31805,19.94044,23.271025,0,0,42765.664,38621.6,0.6,0.6,0.0,4.0,10.08,33.48,192.76321,19.28,3.6067092,Buea,4.1527,9.241,26.454166666666666,16.795833333333334,352.6666666666667,10.737499999999999,0.13125,65.83333333333333,0.42416666666666664,6.958333333333333,1.0166666666666666,1.8479166666666667
3229,2022-12-21,51.0,25.179,18.729,21.106085,27.409052,20.43879,23.054665,0,0,42765.63,38309.35,0.4,0.4,0.0,2.0,7.7043357,32.399998,192.96133,19.63,3.7035384,Buea,4.1527,9.241,25.704166666666666,16.341666666666665,339.6666666666667,10.691666666666668,0.08958333333333333,65.75,0.5116666666666666,6.416666666666667,0.9458333333333333,1.7583333333333335
3230,2022-12-22,51.0,24.629,17.779001,20.712334,26.722973,19.040852,22.467607,0,0,42765.887,38160.8,0.70000005,0.70000005,0.0,4.0,9.793059,37.44,183.07738,19.13,3.5820684,Buea,4.1527,9.241,24.308333333333334,15.7875,369.2916666666667,11.804166666666667,0.09791666666666667,69.54166666666667,0.5320833333333334,4.541666666666667,0.9916666666666667,1.7750000000000001
3231,2022-12-23,51.0,25.279001,18.629,21.395668,27.93974,19.833477,23.19239,0,0,42766.44,39412.902,0.4,0.4,0.0,3.0,7.8625183,31.319998,175.64899,19.19,3.6709006,Buea,4.1527,9.241,31.791666666666668,20.3125,386.0416666666667,12.314583333333333,0.14375000000000002,78.08333333333333,0.6862499999999999,8.208333333333334,0.81875,1.6166666666666665
3232,2022-12-24,2.0,26.279001,19.279001,22.118586,28.23809,20.314207,23.651068,0,0,42767.29,39443.117,0.0,0.0,0.0,0.0,9.983106,36.0,201.16135,20.61,4.024955,Buea,4.1527,9.241,33.37083333333333,21.854166666666668,438.0416666666667,18.10625,0.125,69.79166666666667,0.6233333333333333,6.416666666666667,0.99375,1.6604166666666667
3233,2022-12-25,51.0,25.329,18.479,21.418585,27.876034,18.879017,22.826294,0,0,42768.438,39473.047,0.1,0.1,0.0,1.0,8.707237,31.68,255.96397,19.26,3.7255077,Buea,4.1527,9.241,41.7125,27.59583333333333,424.0833333333333,13.845833333333333,0.15625,71.79166666666667,0.6170833333333333,9.458333333333334,1.1875,1.6416666666666666
3234,2022-12-26,1.0,26.929,18.829,22.343584,27.899178,19.76113,23.047476,0,0,42769.883,39502.6,0.0,0.0,0.0,0.0,9.793059,38.88,7.305602,20.23,4.1563516,Buea,4.1527,9.241,32.675000000000004,22.254166666666666,372.0416666666667,8.714583333333332,0.09583333333333334,71.08333333333333,0.5658333333333333,5.625,0.8312499999999999,1.8104166666666668
3235,2022-12-27,1.0,27.479,19.329,22.760252,28.811283,19.81904,23.339731,0,0,42771.625,39531.688,0.0,0.0,0.0,0.0,9.726665,34.92,222.70934,20.77,4.319514,Buea,4.1527,9.241,33.983333333333334,23.733333333333334,400.4583333333333,9.620833333333334,0.10208333333333335,74.16666666666667,0.48,3.75,1.5250000000000001,1.804166666666667
3236,2022-12-28,1.0,26.379,18.629,22.108168,28.681831,19.052565,23.043894,0,0,42773.68,39560.5,0.0,0.0,0.0,0.0,7.771331,32.760002,201.5411,20.51,4.116722,Buea,4.1527,9.241,34.87083333333333,24.5125,354.9583333333333,2.3625000000000003,2.6333333333333333,70.375,0.44125,4.166666666666667,1.2729166666666667,1.8895833333333334
3237,2022-12-29,51.0,26.379,18.779001,22.081083,28.206825,20.439293,23.708809,0,0,42776.062,39589.75,0.1,0.1,0.0,1.0,7.928177,34.56,174.13055,20.24,3.908546,Buea,4.1527,9.241,30.825000000000003,21.220833333333335,348.0833333333333,2.966666666666667,3.03125,65.95833333333333,0.43875,3.8333333333333335,0.9520833333333334,1.8520833333333335
3238,2022-12-30,1.0,26.629,19.279001,22.337334,27.911182,20.291937,23.235382,0,0,42778.76,39600.0,0.0,0.0,0.0,0.0,7.7043357,34.2,208.02438,20.35,4.0935946,Buea,4.1527,9.241,39.24583333333333,26.804166666666664,359.9583333333333,2.7854166666666664,2.9375,72.625,0.5633333333333334,7.5,1.2770833333333333,1.7125000000000001
3239,2022-12-31,2.0,26.529001,18.879,21.979002,28.245838,19.680012,23.110975,0,0,42781.785,39600.0,0.0,0.0,0.0,0.0,9.9571085,36.0,171.57321,20.38,4.050961,Buea,4.1527,9.241,44.81666666666666,31.1875,423.4166666666667,8.862499999999999,1.0145833333333334,82.29166666666667,0.6258333333333334,7.541666666666667,1.2562499999999999,1.7166666666666668
3240,2023-01-01,2.0,26.029001,19.179,21.895668,27.180813,19.774473,22.951439,0,0,42785.113,38660.637,0.0,0.0,0.0,0.0,8.64,34.92,191.441,18.65,3.75265,Buea,4.1527,9.241,56.520833333333336,38.6,549.7083333333334,16.554166666666667,0.36874999999999997,83.58333333333333,0.7170833333333334,12.041666666666666,0.9666666666666667,1.5583333333333333
3241,2023-01-02,1.0,27.179,18.529001,22.306084,28.049965,19.11907,23.169073,0,0,42788.75,39600.0,0.0,0.0,0.0,0.0,8.311245,33.839996,184.66682,20.12,4.0990467,Buea,4.1527,9.241,59.604166666666664,41.050000000000004,490.9166666666667,11.147916666666667,0.28958333333333336,88.79166666666667,0.8604166666666666,11.041666666666666,0.9145833333333333,1.5416666666666667
3242,2023-01-03,51.0,27.579,19.629,22.312338,28.995468,19.57633,23.050964,0,0,42792.68,39600.0,0.1,0.1,0.0,1.0,7.9526596,32.039997,323.13016,19.3,4.06751,Buea,4.1527,9.241,54.35833333333333,37.87083333333333,539.0833333333334,10.570833333333333,0.18333333333333335,85.54166666666667,0.8329166666666666,8.75,1.0291666666666666,1.5604166666666668
3243,2023-01-04,2.0,26.179,18.629,21.318586,27.944542,19.236479,22.868433,0,0,42796.9,39600.0,0.0,0.0,0.0,0.0,9.779817,36.719997,192.07213,18.28,3.5822709,Buea,4.1527,9.241,53.137499999999996,36.85,535.8333333333334,6.741666666666667,0.24375,94.16666666666667,0.75,8.875,1.35625,1.6895833333333332
3244,2023-01-05,51.0,26.279001,18.279001,21.612333,27.652185,19.159435,23.235426,0,0,42801.39,39600.0,0.1,0.1,0.0,1.0,7.9036193,33.12,188.63707,19.73,3.8832123,Buea,4.1527,9.241,52.574999999999996,36.12916666666667,427.5416666666667,6.185416666666666,0.14583333333333334,91.25,0.8995833333333333,11.875,0.85,1.4916666666666665
3245,2023-01-06,2.0,26.829,19.329,22.120667,28.234352,20.347624,23.64566,0,0,42806.16,39600.0,0.0,0.0,0.0,0.0,7.9526596,31.319998,212.94324,20.06,3.9977314,Buea,4.1527,9.241,56.40416666666667,38.854166666666664,456.7083333333333,9.225,0.11875000000000001,85.125,0.91375,12.333333333333334,0.9500000000000001,1.46875
3246,2023-01-07,2.0,26.279001,19.079,21.885248,28.657288,20.178795,23.879723,0,0,42811.195,38964.547,0.0,0.0,0.0,0.0,7.9932966,32.039997,190.12465,19.67,3.8436193,Buea,4.1527,9.241,51.708333333333336,35.2125,362.4166666666667,2.5812500000000003,3.0749999999999997,81.375,0.84375,11.0,1.2770833333333333,1.5604166666666668
3247,2023-01-08,51.0,25.229,18.929,21.503998,27.803078,20.665773,23.39918,0,0,42816.48,39600.0,0.2,0.2,0.0,1.0,10.086427,34.56,198.57579,19.02,3.612132,Buea,4.1527,9.241,54.791666666666664,37.5,364.2083333333333,3.2083333333333335,2.9000000000000004,81.0,0.7954166666666667,10.625,1.1333333333333333,1.6145833333333333
3248,2023-01-09,2.0,26.479,18.929,21.962334,28.22826,19.917923,22.985094,0,0,42822.016,39600.0,0.0,0.0,0.0,0.0,9.659814,34.92,172.7859,20.41,4.0456877,Buea,4.1527,9.241,73.5625,50.81666666666666,451.5416666666667,6.947916666666667,3.4,76.08333333333333,0.8541666666666666,9.458333333333334,0.5458333333333333,1.4625000000000001
3249,2023-01-10,3.0,25.679,18.429,21.404,28.060352,18.516016,22.924566,0,0,42827.79,39048.008,0.0,0.0,0.0,0.0,10.661107,37.079998,192.15492,19.66,3.8114493,Buea,4.1527,9.241,49.00416666666666,33.85,412.8333333333333,4.545833333333333,3.060416666666667,75.25,0.6216666666666667,6.041666666666667,0.7354166666666666,1.7854166666666667
3250,2023-01-11,51.0,25.729,18.679,21.404,28.569534,19.670311,23.01961,0,0,42833.8,39217.35,0.1,0.1,0.0,1.0,10.495713,33.839996,208.55573,19.38,3.742619,Buea,4.1527,9.241,36.358333333333334,24.895833333333332,343.875,3.2729166666666667,3.15625,72.5,0.6520833333333333,6.333333333333333,0.7479166666666667,1.6875
3251,2023-01-12,51.0,27.529001,18.079,21.999832,28.881424,20.071413,23.510221,0,0,42840.03,39600.0,0.4,0.4,0.0,2.0,9.693296,37.079998,86.33225,20.39,4.0482845,Buea,4.1527,9.241,36.77916666666667,25.133333333333336,326.2916666666667,2.8020833333333335,3.38125,78.70833333333333,0.7329166666666667,6.041666666666667,1.1812500000000001,1.6833333333333333
3252,2023-01-13,2.0,25.279001,19.029001,21.531088,26.503532,18.971184,22.492113,0,0,42846.484,39600.0,0.0,0.0,0.0,0.0,11.090103,41.760002,206.96567,19.67,3.8810654,Buea,4.1527,9.241,39.15416666666667,26.53333333333333,381.5416666666667,8.797916666666667,0.11875000000000001,77.25,0.61125,7.666666666666667,1.4895833333333333,1.8604166666666666
3253,2023-01-14,2.0,26.579,17.979,21.654,28.880821,18.534567,23.05438,0,0,42853.15,39600.0,0.0,0.0,0.0,0.0,8.473393,35.28,166.86604,20.25,3.9392307,Buea,4.1527,9.241,38.012499999999996,25.775000000000002,395.0416666666667,13.964583333333332,0.043750000000000004,67.91666666666667,0.6558333333333334,7.916666666666667,0.5729166666666666,1.6041666666666667
3254,2023-01-15,2.0,26.779001,18.829,22.01442,28.23293,20.287666,23.401556,0,0,42860.008,39311.29,0.0,0.0,0.0,0.0,8.825508,34.2,225.54561,20.2,4.045825,Buea,4.1527,9.241,45.75,31.366666666666664,465.6666666666667,18.1,0.05625,69.08333333333333,0.81875,7.25,0.7541666666666668,1.5770833333333334
3255,2023-01-16,2.0,25.829,18.229,21.6915,27.329708,19.45196,22.733261,0,0,42867.062,39600.0,0.0,0.0,0.0,0.0,8.714677,36.719997,187.92683,18.8,3.7707117,Buea,4.1527,9.241,43.75,29.983333333333334,431.125,9.629166666666666,0.14791666666666667,73.625,0.6908333333333334,6.875,1.5354166666666667,1.820833333333333
3256,2023-01-17,2.0,26.679,19.179,22.031082,28.443672,19.595814,23.363129,0,0,42874.324,37683.535,0.0,0.0,0.0,0.0,9.746631,36.36,188.8957,19.85,3.9828944,Buea,4.1527,9.241,41.791666666666664,28.479166666666668,387.0416666666667,3.0270833333333336,2.0729166666666665,78.375,0.6579166666666666,5.916666666666667,0.8020833333333334,1.8187499999999999
3257,2023-01-18,51.0,26.329,19.479,21.962336,28.997768,20.389368,23.7361,0,0,42881.855,36164.008,0.1,0.1,0.0,1.0,10.105681,34.2,193.24051,19.6,3.8650062,Buea,4.1527,9.241,38.362500000000004,25.945833333333336,368.9583333333333,3.747916666666667,2.6687499999999997,73.79166666666667,0.6745833333333334,5.75,0.9833333333333334,1.79375
3258,2023-01-19,53.0,25.729,18.329,21.635252,28.456997,20.290648,23.663675,0,0,42889.68,36438.21,0.5,0.5,0.0,1.0,9.9571085,36.0,186.25891,19.37,3.7574341,Buea,4.1527,9.241,32.93333333333333,22.320833333333336,340.5,2.725,2.9250000000000003,83.5,0.6895833333333333,4.625,1.1791666666666667,1.8250000000000002
3259,2023-01-20,3.0,26.179,18.779001,21.679003,28.996239,19.60177,23.647848,0,0,42897.773,36418.312,0.0,0.0,0.0,0.0,10.8955765,35.28,185.6175,20.73,3.9828334,Buea,4.1527,9.241,30.0125,20.375,314.75,2.2937499999999997,2.8874999999999997,82.625,0.5704166666666667,4.583333333333333,1.3729166666666668,1.9375
3260,2023-01-21,51.0,26.329,18.729,21.912333,28.85175,19.968987,24.133127,0,0,42906.12,37769.387,0.1,0.1,0.0,1.0,8.891343,36.36,171.00293,20.36,3.95262,Buea,4.1527,9.241,27.837500000000002,18.675,343.375,8.11875,0.22291666666666665,68.375,0.5158333333333334,4.791666666666667,0.9249999999999999,1.9437499999999999
3261,2023-01-22,3.0,26.629,18.979,21.912333,28.505512,19.45156,23.559984,0,0,42914.723,39600.0,0.0,0.0,0.0,0.0,8.557102,34.56,195.84314,20.08,3.9901965,Buea,4.1527,9.241,26.625,17.849999999999998,322.9583333333333,9.612499999999999,0.05416666666666667,62.25,0.48500000000000004,4.25,0.8979166666666667,2.035416666666667
3262,2023-01-23,2.0,26.429,19.329,22.081085,29.08062,20.315184,23.867456,0,0,42923.555,39600.0,0.0,0.0,0.0,0.0,9.565437,34.56,174.05319,19.86,3.9258635,Buea,4.1527,9.241,28.370833333333334,19.091666666666665,319.0,9.543750000000001,0.05000000000000001,58.375,0.4770833333333333,4.375,1.3208333333333333,2.0708333333333333
3263,2023-01-24,2.0,27.029001,19.579,22.431084,29.131477,20.501225,24.316355,0,0,42932.605,39343.965,0.0,0.0,0.0,0.0,10.041354,36.36,164.2378,20.58,4.0652347,Buea,4.1527,9.241,31.620833333333334,21.0625,297.5416666666667,7.014583333333333,1.4791666666666667,61.083333333333336,0.58625,5.833333333333333,0.9395833333333333,1.9375
3264,2023-01-25,2.0,28.029001,19.779001,22.526917,29.778427,20.609945,24.461317,0,0,42941.867,39600.0,0.0,0.0,0.0,0.0,8.0899935,37.079998,175.99226,20.59,4.101025,Buea,4.1527,9.241,31.65416666666667,21.3,282.4166666666667,2.658333333333333,2.5875,61.875,0.6,4.25,1.0562500000000001,1.9895833333333333
3265,2023-01-26,51.0,26.829,19.079,21.87692,29.193699,20.584316,24.09609,0,0,42951.324,38246.92,0.4,0.4,0.0,3.0,9.255571,36.719997,104.601234,20.58,4.0052514,Buea,4.1527,9.241,23.05,15.25,255.33333333333334,2.372916666666667,2.2416666666666667,62.958333333333336,0.5341666666666667,4.125,1.0958333333333334,2.1104166666666666
3266,2023-01-27,3.0,25.079,18.579,21.043585,27.215206,19.893196,23.076569,0,0,42960.965,28138.426,0.0,0.0,0.0,0.0,10.514218,39.239998,162.54068,14.53,2.8372698,Buea,4.1527,9.241,19.408333333333335,12.833333333333334,269.625,5.095833333333334,0.7333333333333334,61.0,0.43,3.375,1.08125,2.1479166666666667
3267,2023-01-28,2.0,27.429,18.529001,21.937334,29.723808,19.43268,23.644007,0,0,42970.777,35738.668,0.0,0.0,0.0,0.0,9.693296,37.079998,180.00005,20.65,4.0695233,Buea,4.1527,9.241,18.116666666666667,12.137500000000001,277.8333333333333,6.3374999999999995,0.043750000000000004,64.33333333333333,0.4354166666666666,2.4166666666666665,0.8875000000000001,2.24375
3268,2023-01-29,61.0,26.029001,18.629,21.314417,28.794914,19.475254,22.92616,0,0,42980.75,30711.297,4.7000003,4.7000003,0.0,8.0,10.829958,41.760002,203.4861,17.4,3.4976668,Buea,4.1527,9.241,17.150000000000002,11.591666666666667,285.875,2.7687500000000003,2.5958333333333337,64.25,0.45458333333333334,1.75,1.70625,2.2020833333333334
3269,2023-01-30,3.0,26.629,18.779001,21.708168,29.732082,19.843803,23.742867,0,0,42990.867,37802.06,0.0,0.0,0.0,0.0,8.905908,37.8,172.11696,20.73,3.9957442,Buea,4.1527,9.241,23.866666666666664,16.10833333333333,286.6666666666667,2.2270833333333333,1.5895833333333333,73.20833333333333,0.61375,3.0416666666666665,1.1291666666666667,1.9583333333333333
