,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,city,latitude,longitude
7137,2023-07-14,61.0,27.3435,16.1435,20.24558,30.195244,17.240383,22.348701,0,0,44761.35,38543.48,5.799999,5.799999,0.0,9.0,12.413476,31.68,46.490585,22.08,4.2660923,Bamenda,5.9527,10.1582
7138,2023-07-15,65.0,25.293499,15.493501,19.391415,29.323196,16.914179,21.605232,0,0,44751.797,38694.76,12.300001,12.300001,0.0,9.0,6.8777895,26.64,100.619576,19.77,3.6787724,Bamenda,5.9527,10.1582
7139,2023-07-16,63.0,26.443499,15.3435,19.978916,29.87579,16.56772,22.165339,0,0,44741.934,39600.0,9.500001,9.500001,0.0,11.0,7.2805495,25.919998,103.37136,20.67,3.9797862,Bamenda,5.9527,10.1582
7140,2023-07-17,65.0,24.793499,15.3435,19.639332,28.32748,16.548023,21.86511,0,0,44731.68,39457.52,28.5,28.5,0.0,8.0,9.9571085,26.28,241.32104,19.14,3.5588343,Bamenda,5.9527,10.1582
7141,2023-07-18,63.0,23.3935,17.3935,19.751833,26.617722,19.009035,21.71525,0,0,44721.023,32578.195,5.6,5.6,0.0,9.0,14.76439,33.12,222.39354,15.61,2.8518343,Bamenda,5.9527,10.1582
7142,2023-07-19,53.0,23.8435,17.793499,19.922667,25.581528,19.475859,21.868757,0,0,44709.98,26268.193,2.5,2.5,0.0,6.0,11.923557,29.88,224.24121,15.59,2.9416797,Bamenda,5.9527,10.1582
7143,2023-07-20,63.0,24.3435,17.293499,19.703917,27.683352,19.157516,22.073128,0,0,44698.58,21068.736,6.8999996,6.8999996,0.0,11.0,8.699793,23.039999,217.22778,14.28,2.7269716,Bamenda,5.9527,10.1582
7144,2023-07-21,63.0,24.3435,17.3435,19.54975,26.332148,18.925848,21.848135,0,0,44686.824,27040.973,16.199999,16.199999,0.0,18.0,11.4862,29.519999,228.22461,14.75,2.7582135,Bamenda,5.9527,10.1582
7145,2023-07-22,65.0,24.943499,16.8435,19.597666,28.45356,18.935593,21.925371,0,0,44674.734,35699.516,20.700003,20.700003,0.0,10.0,10.24578,27.359999,17.020576,17.02,3.1438768,Bamenda,5.9527,10.1582
7146,2023-07-23,61.0,22.943499,17.9935,19.514334,25.123579,20.25957,21.765465,0,0,44662.324,25113.277,6.4,6.4,0.0,16.0,11.91812,32.399998,219.0194,15.2,2.7756267,Bamenda,5.9527,10.1582
7147,2023-07-24,53.0,23.793499,16.4435,19.739334,26.460505,18.184961,21.92156,0,0,44649.613,24837.422,1.6000001,1.6000001,0.0,10.0,10.1887,26.64,209.69652,15.73,3.0015748,Bamenda,5.9527,10.1582
7148,2023-07-25,51.0,26.5935,16.4935,20.474747,29.721672,18.263832,22.623451,0,0,44636.613,38735.797,0.6,0.6,0.0,4.0,8.759178,25.199999,59.74387,21.78,4.1825995,Bamenda,5.9527,10.1582
7149,2023-07-26,63.0,25.443499,16.1935,19.910168,28.67041,17.90229,22.306501,0,0,44623.34,32480.3,7.899999,7.899999,0.0,13.0,7.289445,28.8,204.13235,17.98,3.4036021,Bamenda,5.9527,10.1582
7150,2023-07-27,63.0,23.793499,16.8935,19.46225,26.735304,18.81132,21.635283,0,0,44609.812,21544.846,14.700002,14.700002,0.0,16.0,11.503113,26.28,222.30061,13.77,2.5643063,Bamenda,5.9527,10.1582
7151,2023-07-28,65.0,23.2435,17.543499,19.424751,26.60241,19.370441,21.677824,0,0,44596.047,17880.207,19.900002,19.900002,0.0,18.0,12.261157,32.760002,205.1654,13.3,2.5236154,Bamenda,5.9527,10.1582
7152,2023-07-29,63.0,24.8435,16.8435,19.780998,26.97881,18.577538,22.048624,0,0,44582.047,25906.504,8.400002,8.400002,0.0,10.0,6.638072,21.599998,153.11316,15.76,3.0148387,Bamenda,5.9527,10.1582
7153,2023-07-30,61.0,23.443499,18.1435,19.94975,25.281162,19.794874,22.313148,0,0,44567.836,25959.736,7.2000003,7.2000003,0.0,13.0,10.703569,28.8,220.0607,14.71,2.7770967,Bamenda,5.9527,10.1582
7154,2023-07-31,53.0,22.193499,18.2435,19.347666,22.896206,19.101452,20.443249,0,0,44553.434,8091.7188,1.9000001,1.9000001,0.0,9.0,17.238699,37.8,229.37596,10.52,1.9620346,Bamenda,5.9527,10.1582
7155,2023-08-01,63.0,22.6435,16.7435,19.27683,24.407816,18.200768,20.820211,0,0,44538.844,13291.285,10.700001,10.700001,0.0,14.0,13.584932,33.48,226.2986,13.26,2.4464529,Bamenda,5.9527,10.1582
7156,2023-08-02,53.0,22.043499,17.0935,19.04558,23.633656,18.697153,20.65873,0,0,44524.08,15170.15,2.3999999,2.3999999,0.0,9.0,12.7279215,29.16,221.52315,11.8,2.2285903,Bamenda,5.9527,10.1582
7157,2023-08-03,63.0,25.293499,16.8435,19.980997,27.381264,18.643892,22.302155,0,0,44509.164,36768.867,9.8,9.8,0.0,9.0,10.315115,33.839996,226.40567,20.08,3.7571502,Bamenda,5.9527,10.1582
7158,2023-08-04,63.0,25.293499,17.3935,19.839333,28.30333,19.336882,22.112793,0,0,44494.105,20842.21,8.2,8.2,0.0,8.0,8.287822,23.4,219.68143,12.88,2.5087492,Bamenda,5.9527,10.1582
7159,2023-08-05,65.0,21.1435,17.193499,18.818499,21.946434,18.570034,20.645494,0,0,44478.902,3600.0,34.399998,34.399998,0.0,14.0,12.4811535,28.44,222.37529,6.25,1.2533131,Bamenda,5.9527,10.1582
7160,2023-08-06,61.0,21.693499,17.293499,18.887249,22.649742,18.737885,20.734755,0,0,44463.43,8665.131,9.5,9.5,0.0,19.0,12.979984,30.599998,220.71538,9.79,1.8188788,Bamenda,5.9527,10.1582
7161,2023-08-07,51.0,22.8935,17.3435,18.86225,24.076883,18.862211,20.307596,0,0,44447.68,7855.9043,1.7000002,1.7000002,0.0,11.0,13.608762,34.56,225.30714,8.9,1.7495415,Bamenda,5.9527,10.1582
7162,2023-08-08,61.0,23.8935,16.7435,19.274748,25.523157,18.228075,21.104074,0,0,44431.67,24612.24,3.3000002,3.3000002,0.0,11.0,12.768586,30.599998,224.58638,13.91,2.5877726,Bamenda,5.9527,10.1582
7163,2023-08-09,61.0,22.293499,17.3435,19.147665,23.8646,19.073452,21.223564,0,0,44415.426,12383.664,6.6999993,6.6999993,0.0,17.0,11.440979,28.44,220.0175,11.35,2.1510134,Bamenda,5.9527,10.1582
7164,2023-08-10,65.0,24.3935,16.943499,19.391418,27.098612,18.654938,21.676966,0,0,44398.945,34333.156,18.800001,18.800001,0.0,18.0,9.3876505,26.64,195.15395,15.73,2.9458277,Bamenda,5.9527,10.1582
7165,2023-08-11,65.0,24.293499,16.5935,19.603914,27.65075,18.25931,21.892508,0,0,44382.26,27364.117,29.800003,29.800003,0.0,17.0,10.883676,30.599998,210.43044,15.89,3.0332274,Bamenda,5.9527,10.1582
7166,2023-08-12,65.0,24.8935,17.6435,19.860167,28.358742,19.919285,22.255487,0,0,44365.383,25499.71,20.800003,20.800003,0.0,21.0,11.090103,24.48,218.72726,14.63,2.8442402,Bamenda,5.9527,10.1582
7167,2023-08-13,65.0,22.7435,16.5935,19.199749,25.277906,18.334711,21.553093,0,0,44348.32,18919.39,25.4,25.4,0.0,17.0,9.085988,23.4,203.62936,11.11,2.1586998,Bamenda,5.9527,10.1582
7168,2023-08-14,63.0,24.9935,16.6435,19.747665,27.269823,18.122719,21.569952,0,0,44331.1,32400.0,5.6,5.6,0.0,13.0,16.039202,36.719997,52.153496,19.27,3.5653257,Bamenda,5.9527,10.1582
7169,2023-08-15,65.0,25.3935,15.9435005,19.98725,29.78569,16.888008,22.127235,0,0,44313.73,35851.547,25.300001,25.300001,0.0,14.0,14.039999,36.719997,44.35633,20.07,3.763682,Bamenda,5.9527,10.1582
7170,2023-08-16,61.0,27.5935,17.6435,20.785166,30.374386,19.55651,22.984602,0,0,44296.23,36572.875,6.7999997,6.7999997,0.0,9.0,10.028439,29.88,131.12138,16.84,3.363957,Bamenda,5.9527,10.1582
7171,2023-08-17,65.0,25.3435,16.693499,19.4685,27.768387,18.567184,21.722918,0,0,44278.613,31139.588,19.8,19.8,0.0,10.0,9.746631,26.64,216.67981,16.87,3.1550002,Bamenda,5.9527,10.1582
7172,2023-08-18,63.0,23.943499,17.543499,19.430996,26.325233,19.509958,21.36305,0,0,44260.89,21140.713,11.900001,11.900001,0.0,10.0,11.440979,28.8,226.7695,15.09,2.8104243,Bamenda,5.9527,10.1582
7173,2023-08-19,65.0,26.0935,15.743501,19.589334,28.182571,17.25185,21.724096,0,0,44243.082,29330.695,22.9,22.9,0.0,9.0,14.618837,34.92,211.94168,17.7,3.3367093,Bamenda,5.9527,10.1582
7174,2023-08-20,65.0,27.0935,15.743501,19.685167,31.073349,17.127008,21.77368,0,0,44225.195,36961.266,31.2,31.2,0.0,4.0,9.3669195,27.359999,77.22873,19.22,3.68304,Bamenda,5.9527,10.1582
7175,2023-08-21,63.0,26.693499,15.4435005,19.76225,29.735374,16.64096,21.90161,0,0,44207.254,38771.92,12.200001,12.200001,0.0,7.0,9.422101,25.919998,203.1986,18.66,3.5381002,Bamenda,5.9527,10.1582
7176,2023-08-22,63.0,23.4935,15.743501,19.108082,26.515913,17.25437,20.97989,0,0,44189.258,24248.121,9.299999,9.299999,0.0,9.0,13.722565,29.16,217.69986,15.06,2.749149,Bamenda,5.9527,10.1582
7177,2023-08-23,53.0,22.3435,17.6435,19.410166,24.882328,19.526396,21.701452,0,0,44171.23,0.0,5.0,5.0,0.0,14.0,8.4963045,17.64,208.98445,6.56,1.3888451,Bamenda,5.9527,10.1582
7178,2023-08-24,63.0,26.293499,16.793499,19.972666,30.010956,18.355791,22.104378,0,0,44153.18,31142.781,6.1999993,6.1999993,0.0,10.0,10.495713,28.8,87.553,19.05,3.663139,Bamenda,5.9527,10.1582
7179,2023-08-25,63.0,27.943499,16.7435,20.303919,32.916035,17.99016,22.49749,0,0,44135.105,36000.0,12.2,12.2,0.0,9.0,7.7879906,24.48,182.96082,21.55,4.2202435,Bamenda,5.9527,10.1582
7180,2023-08-26,51.0,23.2435,16.543499,19.189331,25.891422,18.16095,21.411963,0,0,44116.875,13227.432,2.4000003,2.4000003,0.0,14.0,5.692099,21.599998,179.99997,12.41,2.415122,Bamenda,5.9527,10.1582
7181,2023-08-27,61.0,26.0935,15.4435005,19.945583,29.75679,16.72108,22.25186,0,0,44098.48,31075.59,3.3999999,3.3999999,0.0,11.0,8.707238,25.919998,70.18613,18.94,3.6993098,Bamenda,5.9527,10.1582
7182,2023-08-28,65.0,25.6435,15.1435,19.59975,30.487583,16.583534,22.057867,0,0,44079.934,21411.777,12.200002,12.200002,0.0,12.0,9.931042,24.84,202.80972,17.11,3.3667898,Bamenda,5.9527,10.1582
7183,2023-08-29,61.0,24.7435,15.3935,19.122667,28.739311,15.827024,20.829489,0,0,44061.246,39935.03,7.2,7.2,0.0,9.0,12.641076,32.399998,224.16707,20.78,3.792278,Bamenda,5.9527,10.1582
7184,2023-08-30,63.0,24.9935,17.293499,19.537252,27.31297,18.752071,21.481256,0,0,44042.434,15896.649,4.6999993,4.6999993,0.0,5.0,7.7879906,21.24,210.08228,14.03,2.732403,Bamenda,5.9527,10.1582
7185,2023-08-31,63.0,24.8935,17.6435,19.891413,28.148357,19.771786,21.994728,0,0,44023.52,33594.793,14.6,14.6,0.0,8.0,10.630672,28.8,72.31143,18.79,3.495119,Bamenda,5.9527,10.1582
7186,2023-09-01,63.0,23.043499,17.693499,19.420584,25.436058,19.708836,21.434967,0,0,44004.504,28578.95,13.800001,13.800001,0.0,12.0,14.182355,34.92,221.2936,14.79,2.694501,Bamenda,5.9527,10.1582
7187,2023-09-02,61.0,23.7435,17.4935,19.503916,27.233303,19.403803,21.708977,0,0,43985.41,29612.834,7.1,7.1,0.0,12.0,10.948973,29.519999,197.61264,17.51,3.2633789,Bamenda,5.9527,10.1582
7188,2023-09-03,65.0,21.8935,16.0935,18.54767,23.633814,17.657616,20.503105,0,0,43966.246,8399.332,17.499998,17.499998,0.0,19.0,7.145796,18.0,188.57515,9.37,1.848032,Bamenda,5.9527,10.1582
7189,2023-09-04,63.0,25.543499,16.1435,19.337252,28.401672,17.796627,21.326792,0,0,43947.023,34775.273,4.3999996,4.3999996,0.0,7.0,10.587918,28.44,193.15373,17.12,3.2866943,Bamenda,5.9527,10.1582
7190,2023-09-05,63.0,26.793499,15.5435,19.749752,29.776112,16.799526,21.681107,0,0,43927.758,36000.0,3.8999999,3.8999999,0.0,6.0,9.028754,26.28,80.4891,20.59,3.964906,Bamenda,5.9527,10.1582
7191,2023-09-06,63.0,26.0935,15.1935005,19.835165,30.951607,16.30005,22.160864,0,0,43908.465,31117.734,7.1,7.1,0.0,10.0,9.028754,26.64,164.5536,20.83,4.0445395,Bamenda,5.9527,10.1582
7192,2023-09-07,65.0,25.7435,17.9935,20.083082,29.95536,19.186554,22.504526,0,0,43889.156,27072.531,26.7,26.7,0.0,12.0,11.709688,25.56,206.08882,18.58,3.530405,Bamenda,5.9527,10.1582
7193,2023-09-08,63.0,22.793499,17.3435,18.901834,25.071823,18.817558,20.676332,0,0,43869.836,18095.383,27.899998,27.899998,0.0,22.0,13.684735,33.839996,217.53348,13.55,2.479945,Bamenda,5.9527,10.1582
7194,2023-09-09,63.0,25.293499,15.7935,18.9185,29.038177,17.107544,20.702631,0,0,43850.527,35901.227,9.000001,9.000001,0.0,5.0,10.691453,29.16,124.59238,18.12,3.321209,Bamenda,5.9527,10.1582
7195,2023-09-10,65.0,26.193499,14.5935,19.212248,30.747211,15.472027,21.35563,0,0,43831.24,28826.36,18.2,18.2,0.0,5.0,8.161764,26.64,201.13986,19.57,3.7024229,Bamenda,5.9527,10.1582
7196,2023-09-11,63.0,26.543499,16.7435,19.37058,27.952137,17.668385,21.201693,0,0,43811.977,12664.084,16.0,16.0,0.0,19.0,11.440979,30.239998,214.85258,12.88,2.459497,Bamenda,5.9527,10.1582
7197,2023-09-12,61.0,24.6435,16.4435,19.945583,28.344582,18.080383,22.25133,0,0,43792.766,33014.75,6.1,6.1,0.0,10.0,11.480557,32.399998,214.6952,20.82,3.8662865,Bamenda,5.9527,10.1582
7198,2023-09-13,63.0,24.4935,16.3935,19.660168,27.999859,18.030401,21.861269,0,0,43773.6,21096.652,8.200001,8.200001,0.0,16.0,8.311245,24.48,115.942276,15.27,2.991127,Bamenda,5.9527,10.1582
7199,2023-09-14,63.0,25.3435,16.693499,19.44975,29.82861,18.236712,21.500444,0,0,43754.49,18536.885,12.100001,12.100001,0.0,19.0,15.530151,34.2,221.12863,14.14,2.6376648,Bamenda,5.9527,10.1582
7200,2023-09-15,61.0,23.9935,17.543499,19.637249,25.798458,19.303976,21.53147,0,0,43735.297,24466.643,4.3999996,4.3999996,0.0,8.0,14.113652,34.2,226.5521,15.58,2.8394687,Bamenda,5.9527,10.1582
7201,2023-09-16,63.0,22.693499,18.3435,19.41225,24.346691,20.6115,21.761602,0,0,43716.008,6329.1904,14.7,14.7,0.0,18.0,12.245293,31.319998,189.15018,9.45,1.8626149,Bamenda,5.9527,10.1582
7202,2023-09-17,63.0,24.7435,16.1435,19.485168,28.203156,17.51751,21.448973,0,0,43696.637,31619.805,5.6000004,5.6000004,0.0,10.0,11.435313,30.239998,66.10751,17.54,3.2676606,Bamenda,5.9527,10.1582
7203,2023-09-18,63.0,24.0935,14.9435005,18.206001,26.974033,16.278412,20.085535,0,0,43677.2,26142.809,8.1,8.1,0.0,8.0,5.95906,25.919998,81.93316,14.49,2.7128646,Bamenda,5.9527,10.1582
7204,2023-09-19,65.0,27.0935,15.2935,19.406,30.8759,16.397507,21.678658,0,0,43657.703,29778.55,22.400002,22.400002,0.0,10.0,16.279802,37.8,170.10612,19.61,3.7426841,Bamenda,5.9527,10.1582
7205,2023-09-20,63.0,26.043499,15.493501,19.7185,30.49165,16.124697,21.863342,0,0,43638.168,35206.758,13.9,13.9,0.0,9.0,9.339208,28.8,105.39566,19.97,3.7839212,Bamenda,5.9527,10.1582
7206,2023-09-21,61.0,26.8935,16.693499,20.291418,28.877342,18.299908,22.346426,0,0,43618.6,35308.84,2.9999998,2.9999998,0.0,6.0,13.281023,37.079998,72.44641,20.95,4.0588546,Bamenda,5.9527,10.1582
7207,2023-09-22,63.0,25.3935,16.7435,19.620583,28.714516,18.046618,21.90544,0,0,43599.02,25601.234,13.799999,13.799999,0.0,7.0,7.0911775,28.08,162.59723,16.98,3.312352,Bamenda,5.9527,10.1582
7208,2023-09-23,55.0,25.5935,15.0435,19.603914,29.11515,15.984169,21.758667,0,0,43579.434,37653.965,2.4,2.4,0.0,6.0,9.779817,31.68,184.2364,21.77,4.1088862,Bamenda,5.9527,10.1582
7209,2023-09-24,63.0,26.2435,16.8935,20.416414,30.271584,18.43343,22.70897,0,0,43559.855,39258.71,10.999999,10.999999,0.0,13.0,12.413477,32.399998,33.584126,21.74,4.128456,Bamenda,5.9527,10.1582
7210,2023-09-25,61.0,27.443499,16.3435,20.58933,31.490665,17.560293,22.868233,0,0,43540.293,39516.02,5.4999995,5.4999995,0.0,7.0,12.261158,33.48,51.164814,23.92,4.5696,Bamenda,5.9527,10.1582
7211,2023-09-26,51.0,26.693499,17.193499,20.803915,29.80074,18.588146,23.01893,0,0,43520.77,30838.137,1.3000001,1.3000001,0.0,9.0,11.901798,28.44,60.03787,16.08,3.238857,Bamenda,5.9527,10.1582
7212,2023-09-27,65.0,24.9935,15.8935,19.595583,28.539497,17.15435,21.888557,0,0,43501.29,31615.559,24.3,24.3,0.0,12.0,10.823973,31.319998,200.95581,17.83,3.3286772,Bamenda,5.9527,10.1582
7213,2023-09-28,61.0,24.543499,16.6435,20.081,28.29948,18.050323,22.453741,0,0,43481.867,34569.29,3.0999997,3.0999997,0.0,8.0,8.707237,27.359999,85.30722,17.79,3.3287144,Bamenda,5.9527,10.1582
7214,2023-09-29,55.0,25.5935,16.043499,20.008081,30.12561,17.166664,22.323692,0,0,43462.516,34074.75,1.4,1.4,0.0,3.0,8.311245,21.96,180.60306,18.78,3.6440783,Bamenda,5.9527,10.1582
7215,2023-09-30,63.0,25.5935,16.7435,19.847666,29.719002,18.428333,22.372068,0,0,43443.246,38713.35,9.099998,9.099998,0.0,7.0,10.495713,30.960001,205.23625,19.93,3.7249312,Bamenda,5.9527,10.1582
7216,2023-10-01,65.0,25.693499,16.8435,19.781,31.451942,18.433569,22.313461,0,0,43424.066,37735.316,13.500002,13.500002,0.0,10.0,10.086427,29.519999,56.864346,19.71,3.6635735,Bamenda,5.9527,10.1582
7217,2023-10-02,51.0,23.8435,16.8935,19.678917,26.942379,18.841978,22.093428,0,0,43404.996,28613.39,3.0000002,3.0000002,0.0,12.0,6.849467,24.119999,75.55092,15.79,2.993883,Bamenda,5.9527,10.1582
7218,2023-10-03,65.0,25.943499,16.3935,20.308084,29.925827,18.056559,22.870028,0,0,43386.05,36993.21,11.900001,11.900001,0.0,8.0,9.178235,28.08,66.06894,18.07,3.4606237,Bamenda,5.9527,10.1582
7219,2023-10-04,65.0,26.3435,17.0935,20.289335,28.66877,18.98942,22.798422,0,0,43367.21,20956.375,13.800001,13.800001,0.0,12.0,7.968939,25.919998,88.89836,14.82,2.8921783,Bamenda,5.9527,10.1582
7220,2023-10-05,63.0,25.793499,15.8935,19.460165,28.868225,17.410374,21.7826,0,0,43348.35,18438.22,12.6,12.6,0.0,12.0,9.686609,24.48,79.96316,12.91,2.5753655,Bamenda,5.9527,10.1582
7221,2023-10-06,51.0,25.293499,16.8935,19.695585,28.316273,18.383291,22.048727,0,0,43329.445,29084.656,1.3,1.3,0.0,7.0,8.225035,27.0,63.435013,14.81,2.8671594,Bamenda,5.9527,10.1582
7222,2023-10-07,63.0,24.793499,17.0935,19.941416,28.745972,19.011072,22.47335,0,0,43310.52,24295.783,14.099998,14.099998,0.0,15.0,8.209263,24.84,76.93066,13.64,2.6714656,Bamenda,5.9527,10.1582
7223,2023-10-08,63.0,26.8935,16.4935,20.068499,30.859245,17.74826,22.383575,0,0,43291.58,33762.285,4.5,4.5,0.0,6.0,10.08,29.519999,54.20247,20.07,3.8837695,Bamenda,5.9527,10.1582
7224,2023-10-09,65.0,26.8935,16.293499,20.085165,31.51846,18.208584,22.740477,0,0,43272.637,25081.723,25.5,25.5,0.0,15.0,9.007196,30.239998,61.927593,17.52,3.4039905,Bamenda,5.9527,10.1582
7225,2023-10-10,65.0,27.293499,17.043499,20.65183,31.925331,18.717777,23.116179,0,0,43253.715,35202.844,9.7,9.7,0.0,8.0,8.669949,26.28,81.32695,19.92,3.9252455,Bamenda,5.9527,10.1582
7226,2023-10-11,63.0,26.8935,16.043499,19.320581,31.92699,17.157969,21.402136,0,0,43234.824,26594.26,14.200001,14.200001,0.0,15.0,12.88981,28.8,89.3704,16.41,3.0771668,Bamenda,5.9527,10.1582
7227,2023-10-12,61.0,26.3435,15.5935,20.153913,29.817646,16.198593,22.158564,0,0,43215.977,38534.08,6.4999995,6.4999995,0.0,8.0,8.587338,28.8,74.90282,20.5,3.9325154,Bamenda,5.9527,10.1582
7228,2023-10-13,61.0,29.043499,17.2435,20.931,32.422577,19.054676,23.068779,0,0,43197.18,31526.016,7.9,7.9,0.0,14.0,13.32,32.399998,72.32658,20.15,4.170596,Bamenda,5.9527,10.1582
7229,2023-10-14,63.0,26.5935,17.3435,20.268501,30.834484,18.967432,22.71956,0,0,43178.47,36075.965,10.200001,10.200001,0.0,14.0,7.928178,28.08,58.627026,19.86,3.810556,Bamenda,5.9527,10.1582
7230,2023-10-15,65.0,26.193499,15.3435,19.801832,30.601707,15.72485,21.862556,0,0,43159.84,35272.418,12.7,12.7,0.0,9.0,7.754637,28.08,63.788654,21.11,4.0280247,Bamenda,5.9527,10.1582
7231,2023-10-16,65.0,26.293499,16.1935,20.053919,31.038395,17.226238,22.263353,0,0,43141.31,40686.29,12.9,12.9,0.0,7.0,9.693296,28.08,64.89545,21.59,4.0931826,Bamenda,5.9527,10.1582
7232,2023-10-17,63.0,27.943499,16.9935,20.941416,29.38588,18.443417,22.937098,0,0,43122.9,34240.875,5.1,5.1,0.0,2.0,14.512064,33.48,63.347942,18.59,3.7752426,Bamenda,5.9527,10.1582
7233,2023-10-18,53.0,27.7435,16.543499,20.87475,30.399261,17.999208,22.96758,0,0,43104.62,40528.28,3.0000002,3.0000002,0.0,13.0,10.990322,27.72,83.97613,22.54,4.4340925,Bamenda,5.9527,10.1582
7234,2023-10-19,53.0,27.3435,15.9435005,20.093502,31.77266,16.79634,22.080599,0,0,43086.492,40626.453,2.6999998,2.6999998,0.0,6.0,11.885453,31.68,69.14545,22.53,4.2521176,Bamenda,5.9527,10.1582
7235,2023-10-20,65.0,26.443499,15.243501,19.531,30.245266,15.832088,21.669144,0,0,43068.52,28269.354,12.0,12.0,0.0,6.0,9.0,28.44,69.94783,16.29,3.1169693,Bamenda,5.9527,10.1582
7236,2023-10-21,51.0,26.443499,15.3935,20.831,28.884274,15.99625,22.504812,0,0,43050.727,38038.11,1.1000001,1.1000001,0.0,8.0,14.512064,33.839996,69.483376,22.58,4.3944855,Bamenda,5.9527,10.1582
7237,2023-10-22,53.0,27.943499,15.493501,21.085167,30.52135,16.109936,22.936365,0,0,43033.13,40565.31,2.6999998,2.6999998,0.0,11.0,15.509274,34.56,78.303276,23.66,4.6983366,Bamenda,5.9527,10.1582
7238,2023-10-23,63.0,25.943499,16.4435,19.741417,29.036491,17.247307,21.505495,0,0,43015.734,40085.86,7.7,7.7,0.0,8.0,12.287555,34.2,64.27614,20.88,3.8419638,Bamenda,5.9527,10.1582
7239,2023-10-24,51.0,26.443499,15.4435005,19.485167,29.683975,16.319756,21.18001,0,0,42998.543,35172.824,2.2,2.2,0.0,8.0,12.682018,30.599998,176.11214,21.09,4.0419817,Bamenda,5.9527,10.1582
7240,2023-10-25,63.0,26.193499,15.0935,19.039333,29.08915,15.770445,20.80274,0,0,42981.406,28978.037,9.400001,9.400001,0.0,5.0,7.754637,23.039999,105.37635,17.32,3.3073041,Bamenda,5.9527,10.1582
7241,2023-10-26,65.0,25.943499,16.3935,19.683084,30.205662,17.329836,21.652956,0,0,42964.305,31112.158,17.600002,17.600002,0.0,7.0,11.440978,28.08,98.31013,16.87,3.184875,Bamenda,5.9527,10.1582
7242,2023-10-27,51.0,27.8935,15.1935005,20.743498,30.89574,16.168018,22.36202,0,0,42947.258,38659.83,0.4,0.4,0.0,4.0,13.089354,33.12,59.62631,20.84,4.191092,Bamenda,5.9527,10.1582
7243,2023-10-28,61.0,26.543499,16.5935,20.553915,28.75879,17.850033,22.31962,0,0,42930.28,35032.52,4.4999995,4.4999995,0.0,7.0,15.141414,37.079998,68.428635,20.52,3.9865687,Bamenda,5.9527,10.1582
7244,2023-10-29,51.0,28.0935,17.1435,21.185167,28.82439,18.242403,22.672007,0,0,42913.39,32689.965,0.8000001,0.8000001,0.0,5.0,18.03237,40.32,81.670654,21.31,4.405958,Bamenda,5.9527,10.1582
7245,2023-10-30,63.0,27.7435,17.043499,20.743502,31.058369,18.33052,22.629072,0,0,42896.598,36211.438,7.0,7.0,0.0,14.0,16.62249,34.92,63.65377,19.64,3.9184449,Bamenda,5.9527,10.1582
7246,2023-10-31,61.0,24.7435,16.8435,19.953917,26.790379,18.459646,22.03974,0,0,42879.93,12419.461,8.1,8.1,0.0,13.0,12.313894,27.72,72.79502,12.08,2.4094586,Bamenda,5.9527,10.1582
7247,2023-11-01,61.0,27.5935,17.193499,20.797667,29.866768,18.977886,22.992937,0,0,42863.395,38143.484,5.1999993,5.1999993,0.0,10.0,9.726665,26.28,57.5288,21.79,4.261333,Bamenda,5.9527,10.1582
7248,2023-11-02,63.0,24.5935,16.3435,19.6685,27.374437,17.485775,21.808077,0,0,42847.004,34405.414,9.8,9.8,0.0,10.0,9.339208,25.919998,141.34015,17.81,3.3238242,Bamenda,5.9527,10.1582
7249,2023-11-03,63.0,25.0935,16.693499,19.341417,28.782532,18.377525,21.367899,0,0,42830.79,32454.914,7.2,7.2,0.0,12.0,9.028754,25.56,52.90714,17.87,3.322786,Bamenda,5.9527,10.1582
7250,2023-11-04,61.0,25.7435,16.4935,20.101831,29.165897,17.92217,22.424921,0,0,42814.76,35137.188,7.9999995,7.9999995,0.0,14.0,10.823973,30.239998,70.83973,19.9,3.7978685,Bamenda,5.9527,10.1582
7251,2023-11-05,63.0,27.293499,15.993501,20.40183,29.40158,16.388462,22.253702,0,0,42798.93,38129.047,6.0,6.0,0.0,5.0,13.004921,30.960001,96.79783,20.31,3.9889216,Bamenda,5.9527,10.1582
7252,2023-11-06,65.0,26.1435,15.7935,19.874748,28.856197,16.874205,21.978937,0,0,42783.33,35064.99,21.700003,21.700003,0.0,7.0,8.654987,28.08,88.958435,17.23,3.3140037,Bamenda,5.9527,10.1582
7253,2023-11-07,51.0,26.5935,16.1435,20.7185,28.622917,17.092697,22.45207,0,0,42767.96,39108.297,1.4000001,1.4000001,0.0,8.0,11.592894,30.239998,61.78275,21.82,4.273473,Bamenda,5.9527,10.1582
7254,2023-11-08,53.0,26.1435,16.0935,20.64975,28.688446,17.368685,22.443308,0,0,42752.848,38150.97,1.6,1.6,0.0,6.0,12.10157,30.960001,66.59089,21.55,4.185642,Bamenda,5.9527,10.1582
7255,2023-11-09,51.0,25.8435,16.943499,20.091417,29.6646,18.071468,22.308844,0,0,42738.016,23095.535,1.0000001,1.0000001,0.0,7.0,7.0911775,21.96,89.99999,15.51,3.04221,Bamenda,5.9527,10.1582
